targetid,field,ra,dec,z,zerr,spectype,flux_r,flux_g,comoving_mpc
39627853666452483,DESI-COSMOS-v2.0,149.050512,2.760581,0.654007,0.000004,GALAXY,,,2433.48
39627853666451781,DESI-COSMOS-v2.0,149.013582,2.739545,1.047088,0.000104,GALAXY,,,3509.03
39627853662257173,DESI-COSMOS-v2.0,148.750243,2.830102,1.173349,0.000044,GALAXY,,,3804.94
39627853662260333,DESI-COSMOS-v2.0,148.927488,2.866988,0.895139,0.000004,GALAXY,,,3122.29
39627853666452334,DESI-COSMOS-v2.0,149.043165,2.652581,0.710730,0.000056,GALAXY,,,2605.42
39627853662258543,DESI-COSMOS-v2.0,148.836976,2.846869,1.061472,0.000154,GALAXY,,,3542.97
39627853662258569,DESI-COSMOS-v2.0,148.838010,2.739257,0.732920,0.000051,GALAXY,,,2670.23
39627853670647866,DESI-COSMOS-v2.0,149.367269,2.741347,0.806519,0.000129,GALAXY,,,2882.12
39627853670648024,DESI-COSMOS-v2.0,149.375430,2.696517,0.852961,0.000196,GALAXY,,,3009.22
39627847630848270,DESI-COSMOS-v2.0,149.262751,2.617467,1.476205,0.000038,GALAXY,,,4437.33
39627853670645815,DESI-COSMOS-v2.0,149.251182,2.659080,0.107385,0.000020,GALAXY,,,458.60
39627853666455940,DESI-COSMOS-v2.0,149.229173,2.757638,1.112050,0.000152,GALAXY,,,3664.32
39627859697864232,DESI-COSMOS-v2.0,148.674108,2.957816,1.404320,0.000037,GALAXY,,,4296.30
39627859697863386,DESI-COSMOS-v2.0,148.632622,3.053036,0.947198,0.000149,GALAXY,,,3258.47
39627865737658553,DESI-COSMOS-v2.0,148.715016,3.127176,0.791625,0.000010,GALAXY,,,2839.92
39627865733468161,DESI-COSMOS-v2.0,148.635359,3.145057,0.527077,0.000135,GALAXY,,,2028.73
39627859697862977,DESI-COSMOS-v2.0,148.613058,3.001571,0.907943,0.000043,GALAXY,,,3156.72
39627865733468942,DESI-COSMOS-v2.0,148.670634,3.145365,1.209199,0.000030,GALAXY,,,3885.68
39627859697864807,DESI-COSMOS-v2.0,148.700131,3.065535,0.917866,0.000014,GALAXY,,,3183.03
39627865733468649,DESI-COSMOS-v2.0,148.657507,3.162009,1.557682,0.000087,GALAXY,,,4591.61
39627865733469299,DESI-COSMOS-v2.0,148.686178,3.201313,1.209421,0.000047,GALAXY,,,3885.68
39627859697863458,DESI-COSMOS-v2.0,148.637172,2.954516,0.807275,0.000025,GALAXY,,,2882.12
39627859697864179,DESI-COSMOS-v2.0,148.671434,3.036425,0.886675,0.000025,GALAXY,,,3100.97
39627859693671511,DESI-COSMOS-v2.0,148.461938,3.022885,1.248415,0.000062,GALAXY,,,3971.35
39627865733466185,DESI-COSMOS-v2.0,148.548525,3.126285,0.764065,0.000557,QSO,,,2760.13
39627859697862342,DESI-COSMOS-v2.0,148.582564,3.016975,0.260708,0.000032,GALAXY,,,1077.04
39627865733467019,DESI-COSMOS-v2.0,148.585191,3.139748,1.318392,0.000063,GALAXY,,,4120.57
39627859697861476,DESI-COSMOS-v2.0,148.539659,3.027855,1.171831,0.000026,GALAXY,,,3802.67
39627859697861019,DESI-COSMOS-v2.0,148.517533,2.997246,1.173778,0.000142,GALAXY,,,3807.20
39627859697862003,DESI-COSMOS-v2.0,148.566635,2.963294,0.971482,0.000028,GALAXY,,,3319.93
39627859693672172,DESI-COSMOS-v2.0,148.488547,3.094799,1.541902,0.000082,GALAXY,,,4562.02
39627859693670449,DESI-COSMOS-v2.0,148.420309,3.003480,0.714478,0.000035,GALAXY,,,2614.31
39627859697861898,DESI-COSMOS-v2.0,148.561198,3.116183,0.830288,0.000009,GALAXY,,,2946.10
39627859693672231,DESI-COSMOS-v2.0,148.491321,3.031097,0.901317,0.000218,GALAXY,,,3138.21
39627859693672078,DESI-COSMOS-v2.0,148.485084,2.953097,0.764557,0.000101,GALAXY,,,2763.01
39627859697862536,DESI-COSMOS-v2.0,148.590522,3.070886,0.000488,0.000007,STAR,,,0.00
39627859697863394,DESI-COSMOS-v2.0,148.633210,2.875069,1.141319,0.000079,GALAXY,,,3731.78
39627859697861798,DESI-COSMOS-v2.0,148.556390,2.950999,1.142191,0.000086,GALAXY,,,3734.08
39627859693672225,DESI-COSMOS-v2.0,148.491139,2.905850,0.763326,0.000044,GALAXY,,,2757.26
39627853658064500,DESI-COSMOS-v2.0,148.581983,2.859889,0.421030,0.000107,GALAXY,,,1666.85
39627859697862538,DESI-COSMOS-v2.0,148.590578,2.917642,0.974115,0.000036,GALAXY,,,3327.56
39627859697861222,DESI-COSMOS-v2.0,148.526591,2.938677,1.540807,0.000128,GALAXY,,,4560.16
39627865737660007,DESI-COSMOS-v2.0,148.785559,3.327837,1.151068,0.000580,QSO,,,3754.78
2402787996467214,DESI-COSMOS-v2.0,149.096496,2.856388,0.093652,0.000006,GALAXY,,,404.13
39627859706252924,DESI-COSMOS-v2.0,149.201227,2.889805,0.736656,0.000016,GALAXY,,,2681.93
39627853674842249,DESI-COSMOS-v2.0,149.613668,2.862238,0.881045,0.000033,GALAXY,,,3084.91
39627853662259126,DESI-COSMOS-v2.0,148.868006,2.862594,0.151059,0.000005,GALAXY,,,640.37
39627847630848086,DESI-COSMOS-v2.0,149.252995,2.588308,1.163368,0.000041,GALAXY,,,3782.21
39627853662258275,DESI-COSMOS-v2.0,148.818074,2.872914,1.080537,0.000055,GALAXY,,,3590.98
39627853666451841,DESI-COSMOS-v2.0,149.017393,2.729170,0.944441,0.000102,GALAXY,,,3250.72
39627853670646771,DESI-COSMOS-v2.0,149.305192,2.836902,0.129661,0.000018,GALAXY,,,554.12
39627853670648707,DESI-COSMOS-v2.0,149.412514,2.800841,1.280437,0.000058,GALAXY,,,4040.28
39627853670648372,DESI-COSMOS-v2.0,149.393457,2.862047,0.978746,0.000052,GALAXY,,,3340.23
39627853658066039,DESI-COSMOS-v2.0,148.660014,2.745129,0.796398,0.000078,GALAXY,,,2851.21
39627847626655541,DESI-COSMOS-v2.0,149.080449,2.425329,0.973657,0.000048,GALAXY,,,3327.56
39627847626655264,DESI-COSMOS-v2.0,149.065286,2.550540,1.554725,0.000158,GALAXY,,,4586.08
39627853662259786,DESI-COSMOS-v2.0,148.903134,2.701058,0.890634,0.000012,GALAXY,,,3111.64
39627853662258025,DESI-COSMOS-v2.0,148.802267,2.796552,1.144532,0.000038,GALAXY,,,3740.99
39627847622461285,DESI-COSMOS-v2.0,148.848582,2.599783,0.893921,0.000068,GALAXY,,,3119.63
39627865737658693,DESI-COSMOS-v2.0,148.721500,3.269253,0.899178,0.000072,GALAXY,,,3132.91
39627871773263134,DESI-COSMOS-v2.0,149.026536,3.533394,1.348141,0.000026,GALAXY,,,4182.80
39627871769071438,DESI-COSMOS-v2.0,148.918694,3.416251,0.000114,0.000301,STAR,,,0.00
39627871773264438,DESI-COSMOS-v2.0,149.088075,3.510497,0.872839,0.000048,GALAXY,,,3063.41
39627871773263569,DESI-COSMOS-v2.0,149.047608,3.499342,0.974200,0.000046,GALAXY,,,3327.56
39627871773263484,DESI-COSMOS-v2.0,149.044152,3.550647,0.758488,0.000076,GALAXY,,,2742.86
39627871773264289,DESI-COSMOS-v2.0,149.080913,3.543689,0.989841,0.000049,GALAXY,,,3367.99
39627871773261881,DESI-COSMOS-v2.0,148.958706,3.376262,0.000057,0.000010,STAR,,,0.00
39627871769070757,DESI-COSMOS-v2.0,148.884160,3.394943,1.067028,0.000070,GALAXY,,,3557.43
39627871769071887,DESI-COSMOS-v2.0,148.941606,3.462050,1.437085,0.000060,GALAXY,,,4361.61
39627865737662048,DESI-COSMOS-v2.0,148.894049,3.343977,0.960932,0.000026,GALAXY,,,3294.43
39627871773264356,DESI-COSMOS-v2.0,149.083504,3.453635,1.363718,0.000070,GALAXY,,,4215.58
39627871773263887,DESI-COSMOS-v2.0,149.061780,3.554801,1.167531,0.000059,GALAXY,,,3793.59
39627871769071016,DESI-COSMOS-v2.0,148.897224,3.437750,0.164831,0.000018,GALAXY,,,697.36
39627865741853001,DESI-COSMOS-v2.0,148.975322,3.301796,1.129345,0.000078,GALAXY,,,3704.00
39627865737661606,DESI-COSMOS-v2.0,148.869835,3.315029,0.624555,0.000018,GALAXY,,,2343.73
39627859697864476,DESI-COSMOS-v2.0,148.684875,3.115464,1.303459,0.000037,GALAXY,,,4089.08
39627865737660232,DESI-COSMOS-v2.0,148.796370,3.167248,1.230993,0.000031,GALAXY,,,3934.24
39627865737660799,DESI-COSMOS-v2.0,148.826508,3.333059,0.489420,0.000027,GALAXY,,,1901.58
39627865737661517,DESI-COSMOS-v2.0,148.864111,3.280894,0.901090,0.000024,GALAXY,,,3138.21
39627865737659557,DESI-COSMOS-v2.0,148.764913,3.285480,0.896425,0.000022,GALAXY,,,3124.95
39627865737658733,DESI-COSMOS-v2.0,148.723931,3.146920,0.091694,0.000010,GALAXY,,,395.71
39627865737660494,DESI-COSMOS-v2.0,148.810287,3.324402,1.397725,0.000056,GALAXY,,,4284.30
39627859697865398,DESI-COSMOS-v2.0,148.728712,3.100863,0.222837,0.000008,GALAXY,,,929.07
39627865737661662,DESI-COSMOS-v2.0,148.872972,3.266766,1.071385,0.000112,GALAXY,,,3567.04
39627859697862163,DESI-COSMOS-v2.0,148.574049,3.068715,0.140695,0.000047,GALAXY,,,599.41
39627859697862213,DESI-COSMOS-v2.0,148.576516,3.102269,0.262509,0.000067,GALAXY,,,1084.74
39627859697861544,DESI-COSMOS-v2.0,148.543312,3.071866,1.616290,0.000152,GALAXY,,,4696.86
39627865733468137,DESI-COSMOS-v2.0,148.634358,3.173420,1.143452,0.000070,GALAXY,,,3736.39
39627859697861743,DESI-COSMOS-v2.0,148.553589,3.108010,0.763285,0.000046,GALAXY,,,2757.26
39627865733468039,DESI-COSMOS-v2.0,148.630048,3.146264,1.459294,0.000077,GALAXY,,,4404.51
39627859697862413,DESI-COSMOS-v2.0,148.585284,3.118382,0.966731,0.000037,GALAXY,,,3309.75
39627859697864070,DESI-COSMOS-v2.0,148.665754,3.082202,0.815266,0.000016,GALAXY,,,2904.47
39627859697862846,DESI-COSMOS-v2.0,148.605429,3.074655,1.483216,0.000092,GALAXY,,,4450.76
39627871781654692,DESI-COSMOS-v2.0,149.659209,3.453410,1.550307,0.000031,GALAXY,,,4576.84
39627871785845822,DESI-COSMOS-v2.0,149.764001,3.460275,0.535692,0.000123,GALAXY,,,2058.43
39627877817257772,DESI-COSMOS-v2.0,149.893492,3.635801,1.123471,0.000049,GALAXY,,,3690.04
39627871785846678,DESI-COSMOS-v2.0,149.808972,3.616301,1.009641,0.000056,GALAXY,,,3418.01
39627871785847336,DESI-COSMOS-v2.0,149.841516,3.578016,0.597911,0.000394,GALAXY,,,2258.77
39627871781653529,DESI-COSMOS-v2.0,149.603296,3.437048,1.330584,0.000056,GALAXY,,,4147.66
39627871781653858,DESI-COSMOS-v2.0,149.619969,3.475368,1.442923,0.000055,GALAXY,,,4373.36
39627871785846289,DESI-COSMOS-v2.0,149.788810,3.621981,0.902741,0.000034,GALAXY,,,3143.51
39627871785845429,DESI-COSMOS-v2.0,149.743511,3.510797,0.923503,0.000019,GALAXY,,,3198.74
39627871781653812,DESI-COSMOS-v2.0,149.617693,3.530843,0.738992,0.000103,GALAXY,,,2687.76
39627871781653048,DESI-COSMOS-v2.0,149.577522,3.413829,1.111717,0.000030,GALAXY,,,3664.32
39627871785845049,DESI-COSMOS-v2.0,149.724086,3.406121,1.328121,0.000038,GALAXY,,,4141.43
39627871790039539,DESI-COSMOS-v2.0,149.983205,3.430793,0.272043,0.000026,GALAXY,,,1119.30
39627865754437884,DESI-COSMOS-v2.0,149.810773,3.259671,2.436713,0.000572,QSO,,,5912.65
39627865754437020,DESI-COSMOS-v2.0,149.770503,3.264796,1.553981,0.000090,GALAXY,,,4584.23
39627865750245779,DESI-COSMOS-v2.0,149.677927,3.263617,0.610132,0.000040,GALAXY,,,2296.70
39627865754437921,DESI-COSMOS-v2.0,149.812605,3.334482,1.488293,0.000031,GALAXY,,,4460.32
39627865750246115,DESI-COSMOS-v2.0,149.694105,3.332669,1.486114,0.000046,GALAXY,,,4456.50
39627865754440294,DESI-COSMOS-v2.0,149.912791,3.288957,1.032968,0.000044,GALAXY,,,3474.82
39627871790039475,DESI-COSMOS-v2.0,149.980229,3.478418,0.105943,0.000023,GALAXY,,,454.42
39627871790039584,DESI-COSMOS-v2.0,149.985491,3.420543,1.110429,0.000068,GALAXY,,,3659.63
39627871781654655,DESI-COSMOS-v2.0,149.657876,3.557996,0.987053,0.000031,GALAXY,,,3360.44
39627877817255264,DESI-COSMOS-v2.0,149.776925,3.636198,1.153946,0.000032,GALAXY,,,3761.66
39627883848667577,DESI-COSMOS-v2.0,149.941072,3.977595,1.231937,0.000076,GALAXY,,,3936.43
39627883848667080,DESI-COSMOS-v2.0,149.909400,3.992871,1.253036,0.000050,GALAXY,,,3982.20
39627871781654886,DESI-COSMOS-v2.0,149.668321,3.566866,0.897298,0.000024,GALAXY,,,3127.60
39627877817254147,DESI-COSMOS-v2.0,149.719872,3.689944,0.772984,0.000023,GALAXY,,,2785.92
39627877817254572,DESI-COSMOS-v2.0,149.744379,3.811994,1.131953,0.000085,GALAXY,,,3710.96
39627883848666723,DESI-COSMOS-v2.0,149.889593,4.011941,1.343780,0.000020,GALAXY,,,4174.56
39627877813063841,DESI-COSMOS-v2.0,149.678652,3.757140,0.166358,0.000006,GALAXY,,,701.42
39627883848667351,DESI-COSMOS-v2.0,149.927152,4.026242,1.000229,0.000021,GALAXY,,,3393.07
39627883848665988,DESI-COSMOS-v2.0,149.852454,4.065342,0.707906,0.000119,GALAXY,,,2596.51
39627883848667646,DESI-COSMOS-v2.0,149.944387,3.935124,0.277401,0.000027,GALAXY,,,1138.43
39627883848667015,DESI-COSMOS-v2.0,149.905527,3.961390,0.000981,0.000001,STAR,,,4.39
39627883848666444,DESI-COSMOS-v2.0,149.874138,4.088246,1.118911,0.000027,GALAXY,,,3680.71
39627865754439238,DESI-COSMOS-v2.0,149.869989,3.200016,0.890203,0.000178,GALAXY,,,3108.97
39627865758632148,DESI-COSMOS-v2.0,150.054837,3.290027,0.688984,0.000067,GALAXY,,,2539.75
39627865754439663,DESI-COSMOS-v2.0,149.888649,3.193711,2.408149,0.000314,QSO,,,5876.83
39627865758630895,DESI-COSMOS-v2.0,149.998893,3.237401,0.906766,0.000083,GALAXY,,,3154.08
39627865758630078,DESI-COSMOS-v2.0,149.964447,3.219498,0.762287,0.000021,GALAXY,,,2754.38
39627865754438344,DESI-COSMOS-v2.0,149.829114,3.240888,0.908430,0.000131,GALAXY,,,3156.72
39627865754436379,DESI-COSMOS-v2.0,149.745144,3.219403,0.859242,0.000048,GALAXY,,,3025.54
39627871790041319,DESI-COSMOS-v2.0,150.078318,3.593362,0.906463,0.000088,GALAXY,,,3151.44
39627871790039537,DESI-COSMOS-v2.0,149.983098,3.592389,0.741473,0.000048,GALAXY,,,2693.59
39627871790041808,DESI-COSMOS-v2.0,150.103120,3.574401,0.761400,0.000009,GALAXY,,,2751.51
39627865750244564,DESI-COSMOS-v2.0,149.617158,3.362971,1.117533,0.000030,GALAXY,,,3678.37
39627877821451366,DESI-COSMOS-v2.0,150.112925,3.758644,0.686551,0.000066,GALAXY,,,2533.74
39627877821452037,DESI-COSMOS-v2.0,150.148533,3.646960,0.247928,0.000008,GALAXY,,,1026.76
39627865750244235,DESI-COSMOS-v2.0,149.600501,3.268879,0.962627,0.000021,GALAXY,,,3299.54
39627871790039934,DESI-COSMOS-v2.0,150.003847,3.622606,0.780692,0.000088,GALAXY,,,2808.73
39627871790043443,DESI-COSMOS-v2.0,150.180993,3.603920,0.705793,0.000097,GALAXY,,,2590.57
39627877817256116,DESI-COSMOS-v2.0,149.818458,3.867664,1.575813,0.000124,GALAXY,,,4624.60
39627877821450833,DESI-COSMOS-v2.0,150.081076,3.836132,0.858684,0.000108,GALAXY,,,3025.54
39627877821450747,DESI-COSMOS-v2.0,150.074919,3.743572,2.143780,0.000853,QSO,,,5529.65
39627883852857867,DESI-COSMOS-v2.0,149.983075,3.920938,1.879545,0.000323,QSO,,,5139.31
39627883852858699,DESI-COSMOS-v2.0,150.026882,3.903697,1.347426,0.000150,GALAXY,,,4180.74
39627877821450481,DESI-COSMOS-v2.0,150.060047,3.845076,1.003011,0.000048,GALAXY,,,3400.57
39627883852857649,DESI-COSMOS-v2.0,149.971053,3.899424,0.645307,0.000206,GALAXY,,,2405.79
39627877821450870,DESI-COSMOS-v2.0,150.082952,3.869509,1.507186,0.000132,GALAXY,,,4496.43
39627877821450707,DESI-COSMOS-v2.0,150.073348,3.801785,3.220105,0.000581,QSO,,,6741.54
39627877821449831,DESI-COSMOS-v2.0,150.027181,3.845103,0.643359,0.000099,GALAXY,,,2399.62
39627877817257374,DESI-COSMOS-v2.0,149.874396,3.860750,0.466602,0.000028,GALAXY,,,1826.66
39627883852859473,DESI-COSMOS-v2.0,150.062732,3.883674,0.885119,0.000096,GALAXY,,,3095.62
39627883848666195,DESI-COSMOS-v2.0,149.861132,3.881831,0.881734,0.000034,GALAXY,,,3087.59
39627877817258341,DESI-COSMOS-v2.0,149.923010,3.818810,1.237072,0.000057,GALAXY,,,3947.38
39627883852857797,DESI-COSMOS-v2.0,149.978915,3.881615,0.659544,0.000091,GALAXY,,,2451.85
39627877817257522,DESI-COSMOS-v2.0,149.882156,3.715721,1.139767,0.000040,GALAXY,,,3729.47
39627883852858185,DESI-COSMOS-v2.0,150.001032,3.963721,1.356305,0.000117,GALAXY,,,4199.22
39627859714642573,DESI-COSMOS-v2.0,149.736703,3.124563,1.618550,0.000068,GALAXY,,,4702.22
39627871790041601,DESI-COSMOS-v2.0,150.092871,3.467170,0.724821,0.000030,GALAXY,,,2646.76
39627877817253938,DESI-COSMOS-v2.0,149.708759,3.822275,0.936505,0.000067,GALAXY,,,3232.60
39627883848664356,DESI-COSMOS-v2.0,149.773071,3.993373,1.297793,0.000421,QSO,,,4078.52
39627883848663516,DESI-COSMOS-v2.0,149.727632,3.936241,1.061808,0.000075,GALAXY,,,3545.38
39627883848664544,DESI-COSMOS-v2.0,149.784427,4.084553,0.139526,0.000008,GALAXY,,,595.31
39627883848664220,DESI-COSMOS-v2.0,149.764992,4.015872,2.476446,0.000071,QSO,,,5960.15
39627883848664854,DESI-COSMOS-v2.0,149.799319,4.103192,0.296775,0.000048,GALAXY,,,1214.41
39627883848664178,DESI-COSMOS-v2.0,149.762099,4.059604,0.123187,0.000015,GALAXY,,,525.17
39627883848664325,DESI-COSMOS-v2.0,149.771502,3.921161,1.205252,0.000050,GALAXY,,,3876.79
39627883848665717,DESI-COSMOS-v2.0,149.840913,4.036793,2.640991,0.000405,QSO,,,6153.05
39627877813064014,DESI-COSMOS-v2.0,149.687028,3.871210,1.717737,0.001089,QSO,,,4874.64
39627883848665544,DESI-COSMOS-v2.0,149.832709,4.106072,1.031495,0.000089,GALAXY,,,3469.91
39627883848665559,DESI-COSMOS-v2.0,149.833441,4.079480,2.720845,0.000235,QSO,,,6242.14
39627883848664318,DESI-COSMOS-v2.0,149.770901,4.040291,0.837322,0.000014,GALAXY,,,2965.40
39627871777459983,DESI-COSMOS-v2.0,149.418745,3.396957,1.235743,0.000035,GALAXY,,,3945.19
39627871781650713,DESI-COSMOS-v2.0,149.469623,3.483399,0.937889,0.000033,GALAXY,,,3235.19
39627871781651260,DESI-COSMOS-v2.0,149.493093,3.597336,1.316296,0.000049,GALAXY,,,4116.39
39627877813059700,DESI-COSMOS-v2.0,149.463048,3.861028,1.322509,0.000069,GALAXY,,,4131.02
39627883844469894,DESI-COSMOS-v2.0,149.515846,3.882346,0.744250,0.000049,GALAXY,,,2702.32
39627877813061872,DESI-COSMOS-v2.0,149.571230,3.850882,0.000475,0.000004,STAR,,,0.00
39627877808869419,DESI-COSMOS-v2.0,149.415485,3.843490,0.610356,0.000045,GALAXY,,,2296.70
39627883844472537,DESI-COSMOS-v2.0,149.655648,3.976816,1.144684,0.000113,GALAXY,,,3740.99
39627877808869494,DESI-COSMOS-v2.0,149.419768,3.864475,1.112637,0.000248,QSO,,,3666.67
39627883840279112,DESI-COSMOS-v2.0,149.441244,3.887081,1.117090,0.000044,GALAXY,,,3676.03
39627877813061005,DESI-COSMOS-v2.0,149.529748,3.812485,0.803141,0.000039,GALAXY,,,2870.90
39627877813061930,DESI-COSMOS-v2.0,149.574373,3.777340,1.118765,0.000056,GALAXY,,,3680.71
39627883844470307,DESI-COSMOS-v2.0,149.535409,3.920331,0.838562,0.000017,GALAXY,,,2970.90
39627877813061396,DESI-COSMOS-v2.0,149.548316,3.808562,0.078704,0.000017,GALAXY,,,340.84
39627877813061237,DESI-COSMOS-v2.0,149.540575,3.861616,0.165582,0.000011,GALAXY,,,701.42
39627883844470547,DESI-COSMOS-v2.0,149.547891,3.981300,1.316501,0.000124,GALAXY,,,4118.48
39627883844472725,DESI-COSMOS-v2.0,149.664110,3.934164,1.006754,0.000026,GALAXY,,,3410.54
39627883844472101,DESI-COSMOS-v2.0,149.636181,3.941840,0.766960,0.000083,GALAXY,,,2768.75
39627877813060118,DESI-COSMOS-v2.0,149.482009,3.804493,1.040324,0.000081,GALAXY,,,3491.96
39627877813063122,DESI-COSMOS-v2.0,149.640052,3.862305,3.671291,0.000098,QSO,,,7124.25
39627877813061993,DESI-COSMOS-v2.0,149.577878,3.825968,1.188531,0.000047,GALAXY,,,3841.02
39627871781651446,DESI-COSMOS-v2.0,149.500512,3.413464,1.201746,0.000056,GALAXY,,,3870.11
39627877808865853,DESI-COSMOS-v2.0,149.231563,3.716850,1.175990,0.000056,GALAXY,,,3811.73
2715073441169409,DESI-COSMOS-v2.0,149.326118,3.706155,0.231262,0.000005,GALAXY,,,960.48
39627877808866443,DESI-COSMOS-v2.0,149.261076,3.703934,0.890438,0.000033,GALAXY,,,3108.97
39627877808868591,DESI-COSMOS-v2.0,149.370906,3.768637,0.998443,0.000050,GALAXY,,,3388.07
39627877808868448,DESI-COSMOS-v2.0,149.364416,3.829954,0.938418,0.000023,GALAXY,,,3235.19
39627877808866923,DESI-COSMOS-v2.0,149.287228,3.660378,0.314573,0.000008,GALAXY,,,1282.08
39627877808868823,DESI-COSMOS-v2.0,149.383430,3.781556,0.701766,0.000080,GALAXY,,,2578.66
39627877808868029,DESI-COSMOS-v2.0,149.345099,3.746212,0.762344,0.000072,GALAXY,,,2754.38
39627877808867377,DESI-COSMOS-v2.0,149.311626,3.737210,0.910317,0.000028,GALAXY,,,3162.00
39627877808868142,DESI-COSMOS-v2.0,149.350111,3.658314,1.175900,0.000074,GALAXY,,,3811.73
39627877808869570,DESI-COSMOS-v2.0,149.424075,3.796443,2.115440,0.000105,QSO,,,5489.03
39627871773265459,DESI-COSMOS-v2.0,149.156828,3.615820,3.309585,0.000096,QSO,,,6822.55
39627877804675810,DESI-COSMOS-v2.0,149.196946,3.684167,1.186031,0.000047,GALAXY,,,3834.28
39627871777457093,DESI-COSMOS-v2.0,149.257569,3.583087,1.562074,0.000086,GALAXY,,,4598.96
39627877808866216,DESI-COSMOS-v2.0,149.249410,3.661291,0.847092,0.000025,GALAXY,,,2992.84
39627877808866031,DESI-COSMOS-v2.0,149.240044,3.629769,1.001077,0.000016,GALAXY,,,3395.57
39627871777458883,DESI-COSMOS-v2.0,149.355949,3.591280,0.986596,0.000046,GALAXY,,,3360.44
39627871777456755,DESI-COSMOS-v2.0,149.238194,3.558352,0.316629,0.000011,GALAXY,,,1289.55
39627877808867964,DESI-COSMOS-v2.0,149.342393,3.652637,0.841975,0.000035,GALAXY,,,2979.14
39627877808867003,DESI-COSMOS-v2.0,149.291786,3.627108,0.346646,0.000024,GALAXY,,,1400.69
39627871777457542,DESI-COSMOS-v2.0,149.284236,3.581912,0.575152,0.000066,GALAXY,,,2185.31
39627871773264483,DESI-COSMOS-v2.0,149.090053,3.605925,0.445599,0.000022,GALAXY,,,1754.24
39627871773264894,DESI-COSMOS-v2.0,149.115136,3.581306,1.218565,0.000041,GALAXY,,,3907.83
39627877808865819,DESI-COSMOS-v2.0,149.230194,3.654971,0.955376,0.000020,GALAXY,,,3279.05
39627877804675746,DESI-COSMOS-v2.0,149.194431,3.631001,1.045351,0.000032,GALAXY,,,3504.16
39627889880072657,DESI-COSMOS-v2.0,149.731143,4.140996,1.098013,0.000096,GALAXY,,,3631.36
39627883844471650,DESI-COSMOS-v2.0,149.610669,4.037465,2.454662,0.000078,QSO,,,5934.67
39627883844471227,DESI-COSMOS-v2.0,149.584039,4.020883,2.926917,0.000213,QSO,,,6459.40
39627883844473138,DESI-COSMOS-v2.0,149.683890,3.985684,0.765846,0.000076,GALAXY,,,2765.88
39627883848663127,DESI-COSMOS-v2.0,149.710511,4.100144,0.227143,0.000007,GALAXY,,,944.79
39627883844471971,DESI-COSMOS-v2.0,149.630418,4.057615,0.000195,0.000001,STAR,,,0.00
39627883844473161,DESI-COSMOS-v2.0,149.685388,4.060950,1.605883,0.000219,GALAXY,,,4678.93
39627883844472331,DESI-COSMOS-v2.0,149.645620,4.046310,1.510162,0.000084,GALAXY,,,4502.10
39627877808869075,DESI-COSMOS-v2.0,149.395202,3.651511,0.079422,0.000005,GALAXY,,,340.84
39627877813060527,DESI-COSMOS-v2.0,149.505448,3.746052,1.110961,0.000485,QSO,,,3661.98
39627877813060561,DESI-COSMOS-v2.0,149.507368,3.702804,1.473227,0.000075,GALAXY,,,4431.56
39627871777460153,DESI-COSMOS-v2.0,149.428692,3.624102,1.258301,0.000066,GALAXY,,,3993.02
39627877813061604,DESI-COSMOS-v2.0,149.558213,3.666048,0.853135,0.000047,GALAXY,,,3009.22
39627877808869943,DESI-COSMOS-v2.0,149.444556,3.643504,1.041731,0.000114,GALAXY,,,3496.84
39627877808868510,DESI-COSMOS-v2.0,149.366701,3.650889,1.080626,0.000038,GALAXY,,,3590.98
39627877808870033,DESI-COSMOS-v2.0,149.450092,3.783239,0.691259,0.000079,GALAXY,,,2545.75
39627877808869611,DESI-COSMOS-v2.0,149.426034,3.771772,0.877457,0.000091,GALAXY,,,3074.17
39627877808869921,DESI-COSMOS-v2.0,149.443364,3.714599,1.231205,0.000086,GALAXY,,,3934.24
39627877808869779,DESI-COSMOS-v2.0,149.435187,3.682482,1.404860,0.000116,GALAXY,,,4298.29
39627877813061518,DESI-COSMOS-v2.0,149.554492,3.764431,0.818367,0.000069,GALAXY,,,2912.83
39627877813062450,DESI-COSMOS-v2.0,149.603482,3.759309,1.040104,0.000130,GALAXY,,,3491.96
39627877813062305,DESI-COSMOS-v2.0,149.594525,3.720824,0.814290,0.000008,GALAXY,,,2901.69
39627877813060009,DESI-COSMOS-v2.0,149.477194,3.787936,2.443626,0.000510,QSO,,,5921.23
2715073445363713,DESI-COSMOS-v2.0,149.470480,3.748666,0.151825,0.000004,GALAXY,,,644.46
39627871773266245,DESI-COSMOS-v2.0,149.203115,3.603402,1.131831,0.000039,GALAXY,,,3710.96
39627871777456981,DESI-COSMOS-v2.0,149.250853,3.553353,1.002862,0.000044,GALAXY,,,3400.57
2402818178678789,DESI-COSMOS-v2.0,149.876327,3.939452,0.051755,0.000004,GALAXY,,,225.76
39627883848666267,DESI-COSMOS-v2.0,149.864787,3.982845,0.775496,0.000103,GALAXY,,,2791.64
39627877817258135,DESI-COSMOS-v2.0,149.912744,3.819437,1.236554,0.000101,GALAXY,,,3947.38
39627883852857635,DESI-COSMOS-v2.0,149.970419,3.881359,0.129326,0.000007,GALAXY,,,549.99
39627877817256914,DESI-COSMOS-v2.0,149.854820,3.812589,1.022145,0.000043,GALAXY,,,3447.74
39627883852857489,DESI-COSMOS-v2.0,149.963456,3.947751,0.216914,0.000017,GALAXY,,,905.43
